dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",1.3877818584442139,0.02754950523376465,0.7086614173228346,0.7840466926070039,0.7086614173228346,0.7840466926070039,0.3703779366700717,0.515167180855499,0.06673767571183463,6.40430207784745e-17,0.7543071161048689,0.8317435170516133,-0.19017607733957903,-0.15281931945841892,0.6067415730337079,0.6703910614525139,0.9101123595505618,0.9553072625698324,0.5806451612903226,0.6976744186046512,0.36363636363636365,0.417910447761194,0.5934065934065934,0.6837606837606838,0.692319057915407,0.6760968733478315,0.7086614173228346,0.7840466926070039,1.0,1.0,3.0,
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6496062992125984,0.6517509727626459,0.6496062992125984,0.6517509727626459,0.0,0.0,0.0021446735500474934,0.0,0.5,0.5,-0.22762255486054675,-0.22697164226559072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324945594644578,0.9324945594644577,0.6496062992125984,0.6517509727626459,1.0,1.0,,0.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7204724409448819,0.7645914396887159,0.7204724409448819,0.7645914396887159,0.3005788219271366,0.4046693904777787,0.04450750762753648,9.43905567628781e-17,0.6502894109635683,0.7023346952388894,-0.2027384913917763,-0.1798313055100173,0.4157303370786517,0.4972067039106145,1.0,1.0,0.6607142857142857,0.7416666666666667,0.0,0.0,0.5103448275862069,0.5953177257525084,0.7860530184059185,0.786689075105664,0.7204724409448819,0.7645914396887159,1.0,1.0,,1.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7204724409448819,0.7645914396887159,0.7204724409448819,0.7645914396887159,0.3005788219271366,0.4046693904777787,0.059847501960074295,5.73471231591399e-17,0.7107933265236636,0.7933294421746018,-0.1978246374812252,-0.16479838159419435,0.4157303370786517,0.4972067039106145,1.0,1.0,0.6607142857142857,0.7416666666666667,0.0,0.0,0.5103448275862069,0.5953177257525084,0.7366273576033023,0.7243458558043199,0.7204724409448819,0.7645914396887159,1.0,1.0,,2.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7283464566929134,0.7665369649805448,0.7283464566929134,0.7665369649805448,0.31270003404834856,0.4024514300008337,0.09394788229612329,5.511965721722415e-17,0.7509022812393599,0.8262819978320688,-0.19066330013422092,-0.15521071380220394,0.4157303370786517,0.4860335195530726,0.9887640449438202,0.9776536312849162,0.6851851851851852,0.7565217391304347,0.296969696969697,0.2955223880597015,0.5174825174825175,0.5918367346938775,0.7058885984644759,0.6845401428132384,0.7283464566929134,0.7665369649805448,1.0,1.0,,3.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7086614173228346,0.7840466926070039,0.7086614173228346,0.7840466926070039,0.3703779366700717,0.515167180855499,0.06673767571183463,6.40430207784745e-17,0.7543071161048689,0.8317435170516133,-0.19017607733957903,-0.15281931945841892,0.6067415730337079,0.6703910614525139,0.9101123595505618,0.9553072625698324,0.5806451612903226,0.6976744186046512,0.36363636363636365,0.417910447761194,0.5934065934065934,0.6837606837606838,0.692319057915407,0.6760968733478315,0.7086614173228346,0.7840466926070039,1.0,1.0,,4.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7086614173228346,0.7840466926070039,0.7086614173228346,0.7840466926070039,0.3703779366700717,0.515167180855499,0.06673767571183463,6.40430207784745e-17,0.7543071161048689,0.8317435170516133,-0.19017607733957903,-0.15281931945841892,0.6067415730337079,0.6703910614525139,0.9101123595505618,0.9553072625698324,0.5806451612903226,0.6976744186046512,0.36363636363636365,0.417910447761194,0.5934065934065934,0.6837606837606838,0.692319057915407,0.6760968733478315,0.7086614173228346,0.7840466926070039,1.0,1.0,,5.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7086614173228346,0.7840466926070039,0.7086614173228346,0.7840466926070039,0.3703779366700717,0.515167180855499,0.06673767571183463,6.40430207784745e-17,0.7543071161048689,0.8317435170516133,-0.19017607733957903,-0.15281931945841892,0.6067415730337079,0.6703910614525139,0.9101123595505618,0.9553072625698324,0.5806451612903226,0.6976744186046512,0.36363636363636365,0.417910447761194,0.5934065934065934,0.6837606837606838,0.692319057915407,0.6760968733478315,0.7086614173228346,0.7840466926070039,1.0,1.0,,6.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7086614173228346,0.7840466926070039,0.7086614173228346,0.7840466926070039,0.3703779366700717,0.515167180855499,0.06673767571183463,6.40430207784745e-17,0.7543071161048689,0.8317435170516133,-0.19017607733957903,-0.15281931945841892,0.6067415730337079,0.6703910614525139,0.9101123595505618,0.9553072625698324,0.5806451612903226,0.6976744186046512,0.36363636363636365,0.417910447761194,0.5934065934065934,0.6837606837606838,0.692319057915407,0.6760968733478315,0.7086614173228346,0.7840466926070039,1.0,1.0,,7.0
37,9,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7086614173228346,0.7840466926070039,0.7086614173228346,0.7840466926070039,0.3703779366700717,0.515167180855499,0.06673767571183463,6.40430207784745e-17,0.7543071161048689,0.8317435170516133,-0.19017607733957903,-0.15281931945841892,0.6067415730337079,0.6703910614525139,0.9101123595505618,0.9553072625698324,0.5806451612903226,0.6976744186046512,0.36363636363636365,0.417910447761194,0.5934065934065934,0.6837606837606838,0.692319057915407,0.6760968733478315,0.7086614173228346,0.7840466926070039,1.0,1.0,,8.0
