dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",1.366987705230713,0.03586387634277344,0.7401574803149606,0.7879377431906615,0.7401574803149606,0.7879377431906615,0.40851208716377263,0.4925206370382722,0.058740676451452555,6.847095307513125e-17,0.8086142322097377,0.8260985574918703,-0.17043681125293156,-0.1540145007068888,0.5842696629213483,0.6089385474860335,0.9887640449438202,1.0,0.6419753086419753,0.7364864864864865,0.23636363636363636,0.208955223880597,0.611764705882353,0.6666666666666666,0.6561893700940995,0.6692303816712777,0.7401574803149606,0.7879377431906615,1.0,1.0,3.0,
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6496062992125984,0.6517509727626459,0.6496062992125984,0.6517509727626459,0.0,0.0,0.0021446735500474934,0.0,0.5,0.5,-0.22762255486054678,-0.22697164226559072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324945594644578,0.9324945594644577,0.6496062992125984,0.6517509727626459,1.0,1.0,,0.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7204724409448819,0.7431906614785992,0.7204724409448819,0.7431906614785992,0.40408580183861087,0.444676061035604,0.020106238498630497,3.5315460024555075e-17,0.7020429009193054,0.7223380305178021,-0.1921238302124396,-0.18295999953675698,0.6404494382022472,0.6536312849162011,1.0,1.0,0.59375,0.6256684491978609,0.0,0.0,0.6162162162162163,0.639344262295082,0.7963748543004298,0.7927932990487742,0.7204724409448819,0.7431906614785992,1.0,1.0,,1.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7480314960629921,0.77431906614786,0.7480314960629921,0.77431906614786,0.4154579502894109,0.466422079546402,0.03217528943659209,7.600383789688268e-17,0.7567585972080354,0.7774368381555907,-0.18055485320406833,-0.16794640776783173,0.5730337078651685,0.5977653631284916,0.9325842696629213,0.9553072625698324,0.6623376623376623,0.7086092715231788,0.3515151515151515,0.3074626865671642,0.6144578313253012,0.6484848484848484,0.722032155605645,0.7370436285071348,0.7480314960629921,0.77431906614786,1.0,1.0,,2.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7283464566929134,0.7645914396887159,0.7283464566929134,0.7645914396887159,0.40068096697310196,0.4749103643792212,0.059025564915840587,2.1167676344993256e-17,0.7939053455907389,0.8174435087134162,-0.17605129554773497,-0.159017914627111,0.6067415730337079,0.6480446927374302,0.9887640449438202,1.0,0.6136363636363636,0.6666666666666666,0.23636363636363636,0.21791044776119403,0.6101694915254238,0.6572237960339944,0.6521095120108202,0.685587598130471,0.7283464566929134,0.7645914396887159,1.0,1.0,,3.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7322834645669292,0.7704280155642024,0.7322834645669292,0.7704280155642024,0.334286687095676,0.40321854415075453,0.048910097210538975,1.6847742397035448e-17,0.7976506639427988,0.8238305678312349,-0.1723517252878373,-0.1561689157572065,0.449438202247191,0.4748603351955307,0.9887640449438202,1.0,0.6779661016949152,0.7798165137614679,0.23636363636363636,0.21791044776119403,0.5405405405405406,0.5902777777777778,0.656766703582515,0.6759786816454417,0.7322834645669292,0.7704280155642024,1.0,1.0,,4.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.77431906614786,0.7401574803149606,0.77431906614786,0.3878106911814778,0.4404069040273493,0.04240617125803902,3.2399504609683557e-18,0.8060946544092611,0.8258067205870092,-0.16907756708031982,-0.15525092354208164,0.5393258426966292,0.5418994413407822,0.9887640449438202,1.0,0.6575342465753424,0.7404580152671756,0.23636363636363636,0.208955223880597,0.5925925925925926,0.6258064516129033,0.6583547898032924,0.6737093174055652,0.7401574803149606,0.77431906614786,1.0,1.0,,5.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.7879377431906615,0.7401574803149606,0.7879377431906615,0.40851208716377263,0.4925206370382722,0.058740676451452555,6.847095307513125e-17,0.8086142322097377,0.8260985574918703,-0.17043681125293156,-0.1540145007068888,0.5842696629213483,0.6089385474860335,0.9887640449438202,1.0,0.6419753086419753,0.7364864864864865,0.23636363636363636,0.208955223880597,0.611764705882353,0.6666666666666666,0.6561893700940995,0.6692303816712777,0.7401574803149606,0.7879377431906615,1.0,1.0,,6.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.7879377431906615,0.7401574803149606,0.7879377431906615,0.40851208716377263,0.4925206370382722,0.058740676451452555,6.847095307513125e-17,0.8086142322097377,0.8260985574918703,-0.17043681125293156,-0.1540145007068888,0.5842696629213483,0.6089385474860335,0.9887640449438202,1.0,0.6419753086419753,0.7364864864864865,0.23636363636363636,0.208955223880597,0.611764705882353,0.6666666666666666,0.6561893700940995,0.6692303816712777,0.7401574803149606,0.7879377431906615,1.0,1.0,,7.0
37,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.7879377431906615,0.7401574803149606,0.7879377431906615,0.40851208716377263,0.4925206370382722,0.058740676451452555,6.847095307513125e-17,0.8086142322097377,0.8260985574918703,-0.17043681125293156,-0.1540145007068888,0.5842696629213483,0.6089385474860335,0.9887640449438202,1.0,0.6419753086419753,0.7364864864864865,0.23636363636363636,0.208955223880597,0.611764705882353,0.6666666666666666,0.6561893700940995,0.6692303816712777,0.7401574803149606,0.7879377431906615,1.0,1.0,,8.0
