dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage,clf_variant
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",707.6896576881409,0.0238189697265625,0.395,0.3950727883538634,0.6065909090909091,0.6105729749906681,0.18666868647717968,0.18914528560025098,0.07469021860626027,0.06360045193570968,,,,,,,,,,,,,,,0.7213500625839845,0.7180252546690427,0.8227272727272728,0.8230683090705487,2.44,2.3993281075027997,3.0,,
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.26136363636363635,0.24479283314669653,0.625,0.625,-0.010332020632716543,-0.0012441720696420393,0.018636363636363645,0.002071668533034726,,,,,,,,,,,,,,,0.8112781244591326,0.8112781244591326,1.0,1.0,4.0,4.0,,0.0,
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.005077964044176042,,0.2672727272727273,0.26181410974244124,0.2672727272727273,0.26181410974244124,0.0,0.0,0.005458617530286092,0.0,,,,,,,,,,,,,,,0.8106227749250285,0.8106227749250285,0.2672727272727273,0.26181410974244124,1.0,1.0,,0.0,nb
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.2672727272727273,0.26181410974244124,0.2672727272727273,0.26181410974244124,0.0,0.0,0.005458617530286092,0.0,,,,,,,,,,,,,,,0.8106227749250285,0.8106227749250285,0.2672727272727273,0.26181410974244124,1.0,1.0,,0.0,logreg
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.2672727272727273,0.26181410974244124,0.2672727272727273,0.26181410974244124,0.0,0.0,0.005458617530286092,0.0,,,,,,,,,,,,,,,0.8106227749250285,0.8106227749250285,0.2672727272727273,0.26181410974244124,1.0,1.0,,0.0,xgboost
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.2672727272727273,0.26181410974244124,0.2672727272727273,0.26181410974244124,0.0,0.0,0.005458617530286092,0.0,,,,,,,,,,,,,,,0.8106227749250285,0.8106227749250285,0.2672727272727273,0.26181410974244124,1.0,1.0,,0.0,random_forest
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.2672727272727273,0.26181410974244124,0.2672727272727273,0.26181410974244124,0.0,0.0,0.005458617530286092,0.0,,,,,,,,,,,,,,,0.8106227749250285,0.8106227749250285,0.2672727272727273,0.26181410974244124,1.0,1.0,,0.0,miss
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.32681818181818184,0.3236282194848824,0.6401704545454545,0.6414613661814109,0.10350499104257198,0.10308980547790829,0.008579120450672745,0.028247766411064103,,,,,,,,,,,,,,,0.7718007755953846,0.7700074864143206,0.9563636363636364,0.95498320268757,3.5295454545454548,3.508174692049272,,1.0,
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.3468181818181818,0.3612541993281075,0.3468181818181818,0.3612541993281075,0.11597660646992614,0.12792921765697862,0.010915794043747803,0.00043558224163311435,,,,,,,,,,,,,,,0.7619438973706225,0.7601097588535979,0.3468181818181818,0.3612541993281075,1.0,1.0,,1.0,nb
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.046877259970642626,,0.3468181818181818,0.3612541993281075,0.3468181818181818,0.3612541993281075,0.11597660646992614,0.12792921765697862,0.010810890628241742,0.0005402331201651051,,,,,,,,,,,,,,,0.7620248844951322,0.7601908530227958,0.3468181818181818,0.3612541993281075,1.0,1.0,,1.0,logreg
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.22668806300498545,,0.3468181818181818,0.3612541993281075,0.3468181818181818,0.3612541993281075,0.11597660646992614,0.12792921765697862,0.011332720721309834,4.28576752426643e-06,,,,,,,,,,,,,,,0.7614538072461273,0.7595983537080704,0.3468181818181818,0.3612541993281075,1.0,1.0,,1.0,xgboost
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.3256785470293835,,0.3468181818181818,0.3612541993281075,0.3468181818181818,0.3612541993281075,0.11597660646992614,0.12792921765697862,0.011415026993563811,0.00011757335178962713,,,,,,,,,,,,,,,0.7615274730206638,0.7596732787374292,0.3468181818181818,0.3612541993281075,1.0,1.0,,1.0,random_forest
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.45669957797508687,,0.33090909090909093,0.3538633818589026,0.5725757575757575,0.5810377006345651,0.1215100971626372,0.13394684369807294,0.03427988740173617,0.015630207096757005,,,,,,,,,,,,,,,0.7475533899419278,0.7459649538181677,0.8022727272727272,0.812094064949608,2.6863636363636365,2.672116461366181,,1.0,miss
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.36454545454545456,0.3780515117581187,0.6211174242424243,0.6175905188503172,0.16892012314693972,0.15714456334911175,0.07921781156864573,0.09408196171811421,,,,,,,,,,,,,,,0.7373519582782803,0.732740758340811,0.8713636363636363,0.8591265397536394,2.805909090909091,2.73505039193729,,2.0,
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.4368181818181818,0.45599104143337066,0.4368181818181818,0.45599104143337066,0.2537249539608921,0.25965034872854137,0.01789273374709085,0.021798315336104372,,,,,,,,,,,,,,,0.7068915761841672,0.7012698816664705,0.4368181818181818,0.45599104143337066,1.0,1.0,,2.0,nb
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.02223063795827329,,0.435,0.4528555431131019,0.435,0.4528555431131019,0.25168576898234435,0.2556620072965306,0.014678472365848683,0.003172663160115776,,,,,,,,,,,,,,,0.7282701209103686,0.7244040694119033,0.435,0.4528555431131019,1.0,1.0,,2.0,logreg
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.25599142198916525,,0.4368181818181818,0.45599104143337066,0.4368181818181818,0.45599104143337066,0.2537249539608921,0.25965034872854137,0.016235578954219818,2.2983831360785984e-06,,,,,,,,,,,,,,,0.7252377481545715,0.7213102336588123,0.4368181818181818,0.45599104143337066,1.0,1.0,,2.0,xgboost
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.3335711540421471,,0.4368181818181818,0.45599104143337066,0.4368181818181818,0.45599104143337066,0.2537249539608921,0.25965034872854137,0.016921159000955404,0.0006438708033708,,,,,,,,,,,,,,,0.7252968269528962,0.721396115132829,0.4368181818181818,0.45599104143337066,1.0,1.0,,2.0,random_forest
segmentation,21,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",5.746247169096023,,0.3845454545454545,0.39776035834266515,0.5926136363636364,0.5879059350503919,0.18767408984302314,0.2062246871501332,0.05934204874553679,0.07758514385662622,,,,,,,,,,,,,,,0.7228293447726206,0.7192880607173093,0.7977272727272727,0.7867861142217245,2.311818181818182,2.2756998880179173,,2.0,miss
