dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",0.8189713954925537,0.006495237350463867,0.9176954732510288,0.9065040650406504,0.741651376146789,0.7515674786720115,0.8715596330275228,0.9034501661698701,-0.06380830410968596,-0.0719001413311711,0.31043531491220205,0.3391111028790984,0.37398373983739835,0.37398373983739835,,
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.897119341563786,0.8597560975609756,0.5,0.5,0.5,0.5,-0.09369224055835858,-0.12057555026769777,0.5848772139013693,0.5848772139013694,,,0.0,
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.897119341563786,0.8597560975609756,0.5,0.5,0.5,0.5,-0.09369224055835858,-0.12057555026769777,0.5848772139013693,0.5848772139013694,,,0.0,logreg
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.897119341563786,0.8597560975609756,0.5,0.5,0.6444036697247706,0.7304450611573645,-0.09371545890113397,-0.10821517292553876,0.4864116491068873,0.5029479097175634,,,1.0,
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.897119341563786,0.8597560975609756,0.5,0.5,0.6444036697247706,0.7304450611573645,-0.09285444966294272,-0.10828534493991428,0.5010650912212975,0.516190411722866,,,1.0,logreg
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.897119341563786,0.8597560975609756,0.5,0.5,0.7092660550458716,0.8052900263816083,-0.08624927855382528,-0.09976779566200875,0.42943112216879514,0.45757692911921244,,,2.0,
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.897119341563786,0.8597560975609756,0.5,0.5,0.7092660550458716,0.8052900263816083,-0.08570546916930703,-0.09989755956258407,0.45231388762038865,0.4775745451883539,,,2.0,logreg
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.9053497942386831,0.8780487804878049,0.6816513761467891,0.6986329530270325,0.7827522935779817,0.851457840819543,-0.07483980528118633,-0.08913319661344445,0.38301613076302043,0.4173382312779037,,,3.0,
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.9053497942386831,0.8780487804878049,0.6816513761467891,0.6986329530270325,0.776880733944954,0.8509096515572003,-0.07436682325600978,-0.08920406851336758,0.4118497943456651,0.4405260846917813,,,3.0,logreg
thorax,9,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'brute', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,brute,"('calibration_method', 'isotonic')",,,0.9135802469135802,0.8882113821138211,0.6154128440366973,0.6135779627916538,0.8194495412844037,0.8675095076575188,-0.07023763456090937,-0.08223208616575658,0.350451444890101,0.39219929170622453,,,4.0,
