dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",0.391629695892334,0.008875131607055664,0.8205128205128205,0.7142857142857143,0.8342245989304813,0.675531914893617,0.8475935828877006,0.7393617021276595,-0.1697107739264941,-0.19086921850079744,0.7670329355657228,0.7933316439855064,0.36363636363636365,0.36363636363636365,,
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.4358974358974359,0.6103896103896104,0.5,0.5,0.5,0.5,-0.276338380234484,-0.23781413391803005,0.9645476589143228,0.9645476589143236,,,0.0,
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.4358974358974359,0.6103896103896104,0.5,0.5,0.5,0.5,-0.276338380234484,-0.23781413391803005,0.9645476589143228,0.9645476589143236,,,0.0,logreg
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.7435897435897436,0.6753246753246753,0.7259358288770054,0.6858156028368794,0.7259358288770055,0.6858156028368795,-0.20899041610739885,-0.2065653644601013,0.9062364141952611,0.8668941593110657,,,1.0,
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.7435897435897436,0.6753246753246753,0.7259358288770054,0.6858156028368794,0.7259358288770055,0.6858156028368795,-0.2167882517095353,-0.20763719931305968,0.9317627689587666,0.9003748690149881,,,1.0,logreg
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.7948717948717948,0.7142857142857143,0.8114973262032086,0.6936170212765957,0.8516042780748664,0.7404255319148937,-0.1780500329129478,-0.1941792695039448,0.8541469775269275,0.8235680286228596,,,2.0,
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.7948717948717948,0.7142857142857143,0.8114973262032086,0.6936170212765957,0.8516042780748664,0.7404255319148937,-0.18934686453451302,-0.19548865963778017,0.8941842843079589,0.8700830813448108,,,2.0,logreg
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.5897435897435898,0.7272727272727273,0.6363636363636364,0.6620567375886525,0.7647058823529411,0.7804964539007093,-0.20143882708884242,-0.17447611212317093,0.8255105991195026,0.7476553546726458,,,3.0,
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.5897435897435898,0.7272727272727273,0.6363636363636364,0.6620567375886525,0.8689839572192514,0.7847517730496455,-0.19564328026053604,-0.1783436657529913,0.8916076148200808,0.8413685716348897,,,3.0,logreg
42900,11,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7922077922077922,0.7272727272727273,0.7514184397163121,0.8128342245989304,0.8163120567375886,-0.18594789692946917,-0.15466818895390322,0.7483069817694723,0.6863039528102024,,,4.0,
