dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",3.517777681350708,0.007326364517211914,0.9094650205761317,0.9105691056910569,0.6794372294372295,0.7237838043436917,0.8883838383838384,0.8978547792020083,-0.07179604787355014,-0.07051818458213346,0.33316506449928934,0.3441809210754096,0.3170731707317073,0.3170731707317073,,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.5,0.5,-0.11749981631781206,-0.10861177209441009,0.540707543587221,0.540707543587221,,,0.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.5,0.5,-0.11749981631781206,-0.10861177209441009,0.540707543587221,0.540707543587221,,,0.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.6606060606060606,0.7405576052641588,-0.10956430736555135,-0.08914110733608327,0.4478681375048021,0.44245744793136443,,,1.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.6606060606060606,0.7405576052641588,-0.10863986932874495,-0.08929149353944481,0.46327395670854826,0.4581447215781619,,,1.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8806584362139918,0.8882113821138211,0.6883116883116883,0.7321326689741736,0.7582972582972582,0.8085086151154388,-0.09369517508709882,-0.08274182455384094,0.42267076333593356,0.41149886085844295,,,2.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.7582972582972582,0.8085086151154388,-0.09551646786949089,-0.08302949031621773,0.4475174533758807,0.4316050072486303,,,2.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8806584362139918,0.8943089430894309,0.6883116883116883,0.7285763188923966,0.7899711399711401,0.8315012742002967,-0.09613898300801307,-0.08098775332987619,0.4086013612270814,0.39827243314074307,,,3.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8806584362139918,0.8943089430894309,0.6883116883116883,0.7285763188923966,0.7853535353535355,0.8262903655243239,-0.09383239182471566,-0.08088688039599735,0.43848403908041383,0.42392661646869345,,,3.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8930041152263375,0.8983739837398373,0.6060606060606061,0.6183104484424328,0.8114718614718615,0.8530105359248411,-0.08973690684500159,-0.07728864990026811,0.4055370930780058,0.37991986388361143,,,4.0,
