dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",1.748570442199707,0.03444790840148926,0.6410256410256411,0.8311688311688312,0.6410256410256411,0.8311688311688312,0.23913043478260865,0.6388888888888888,0.27350427350427353,0.0,0.6263586956521738,0.926490514905149,-0.32098765432098775,-0.09794372294372296,0.7391304347826086,1.0,0.7391304347826086,1.0,0.68,0.7592592592592593,0.5,0.6388888888888888,0.7083333333333334,0.8631578947368421,0.3811830999377778,0.40399440469128267,0.6410256410256411,0.8311688311688312,1.0,1.0,3.0,
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5897435897435898,0.5324675324675324,0.5897435897435898,0.5324675324675324,0.0,0.0,0.057276057276057446,2.220446049250313e-16,0.5,0.5,-0.24522663483702453,-0.24894585933546967,1.0,1.0,1.0,1.0,0.5897435897435898,0.5324675324675324,0.0,0.0,0.7419354838709677,0.6949152542372882,0.9969562518473081,0.9969562518473081,0.5897435897435898,0.5324675324675324,1.0,1.0,,0.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.4358974358974359,0.7142857142857143,0.4358974358974359,0.7142857142857143,-0.03260869565217395,0.46341463414634143,0.2723253757736518,4.181359443393447e-17,0.4836956521739131,0.7317073170731707,-0.32464404402573255,-0.17733990147783252,0.21739130434782608,0.4634146341463415,1.0,1.0,0.5555555555555556,1.0,0.0,0.0,0.3125,0.6333333333333333,0.7365796028574986,0.721274052668252,0.4358974358974359,0.7142857142857143,1.0,1.0,,1.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.4358974358974359,0.7142857142857143,0.4358974358974359,0.7142857142857143,-0.03260869565217395,0.46341463414634143,0.2878074306645735,0.0,0.5489130434782609,0.7987804878048781,-0.3197599290893751,-0.1574344023323615,0.21739130434782608,0.4634146341463415,0.9130434782608695,1.0,0.5555555555555556,1.0,0.25,0.25,0.3125,0.6333333333333333,0.6107544639649735,0.6315756388728703,0.4358974358974359,0.7142857142857143,1.0,1.0,,2.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6923076923076923,0.8051948051948052,0.6923076923076923,0.8051948051948052,0.38315217391304346,0.6070460704607046,0.28059343109510326,3.316250593036182e-17,0.6467391304347826,0.8763550135501355,-0.28035021692810747,-0.1341918950614603,0.6956521739130435,0.8292682926829268,0.9130434782608695,1.0,0.7619047619047619,0.8095238095238095,0.25,0.25,0.7272727272727273,0.8192771084337349,0.5453754582233206,0.5621804093119552,0.6923076923076923,0.8051948051948052,1.0,1.0,,3.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6923076923076923,0.8701298701298701,0.6923076923076923,0.8701298701298701,0.40217391304347827,0.7459349593495934,0.2582417582417582,0.0,0.6847826086956521,0.9081978319783197,-0.24333627681841974,-0.10441790352504637,0.6521739130434783,0.8292682926829268,1.0,1.0,0.7894736842105263,0.918918918918919,0.25,0.2222222222222222,0.7142857142857143,0.8717948717948718,0.47780656320563925,0.4763277811877602,0.6923076923076923,0.8701298701298701,1.0,1.0,,4.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6410256410256411,0.8181818181818182,0.6410256410256411,0.8181818181818182,0.23913043478260865,0.6111111111111112,0.2657342657342656,0.0,0.6263586956521738,0.9098915989159893,-0.31941795578159216,-0.1046831955922865,0.7391304347826086,1.0,0.7391304347826086,1.0,0.68,0.7454545454545455,0.5,0.6111111111111112,0.7083333333333334,0.8541666666666666,0.37822161159200907,0.421446938631096,0.6410256410256411,0.8181818181818182,1.0,1.0,,5.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6410256410256411,0.8311688311688312,0.6410256410256411,0.8311688311688312,0.23913043478260865,0.6388888888888888,0.25881410256410253,0.0,0.6263586956521738,0.9163279132791328,-0.3182842548076923,-0.1002435064935065,0.7391304347826086,1.0,0.7391304347826086,1.0,0.68,0.7592592592592593,0.5,0.6388888888888888,0.7083333333333334,0.8631578947368421,0.37480361669155865,0.40498260920438545,0.6410256410256411,0.8311688311688312,1.0,1.0,,6.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6410256410256411,0.8311688311688312,0.6410256410256411,0.8311688311688312,0.23913043478260865,0.6388888888888888,0.27350427350427353,0.0,0.6263586956521738,0.926490514905149,-0.32098765432098775,-0.09794372294372296,0.7391304347826086,1.0,0.7391304347826086,1.0,0.68,0.7592592592592593,0.5,0.6388888888888888,0.7083333333333334,0.8631578947368421,0.3811830999377778,0.40399440469128267,0.6410256410256411,0.8311688311688312,1.0,1.0,,7.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6410256410256411,0.8311688311688312,0.6410256410256411,0.8311688311688312,0.23913043478260865,0.6388888888888888,0.27350427350427353,0.0,0.6263586956521738,0.926490514905149,-0.32098765432098775,-0.09794372294372296,0.7391304347826086,1.0,0.7391304347826086,1.0,0.68,0.7592592592592593,0.5,0.6388888888888888,0.7083333333333334,0.8631578947368421,0.3811830999377778,0.40399440469128267,0.6410256410256411,0.8311688311688312,1.0,1.0,,8.0
42900,16,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6410256410256411,0.8311688311688312,0.6410256410256411,0.8311688311688312,0.23913043478260865,0.6388888888888888,0.27350427350427353,0.0,0.6263586956521738,0.926490514905149,-0.32098765432098775,-0.09794372294372296,0.7391304347826086,1.0,0.7391304347826086,1.0,0.68,0.7592592592592593,0.5,0.6388888888888888,0.7083333333333334,0.8631578947368421,0.3811830999377778,0.40399440469128267,0.6410256410256411,0.8311688311688312,1.0,1.0,,9.0
