dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.9185092449188232,0.021876811981201172,0.7480314960629921,0.7937743190661478,0.7480314960629921,0.7937743190661478,0.4025223701824845,0.5453216134067198,0.06735072842615325,6.436701582457134e-17,0.7575917705911366,0.850850242339604,-0.1828714604179995,-0.1462232588730131,0.5662650602409639,0.6972972972972973,0.9759036144578314,0.9945945945945946,0.6266666666666667,0.7206703910614525,0.19298245614035087,0.24924012158054712,0.5949367088607594,0.7087912087912088,0.6888890645021855,0.6381255513991217,0.7480314960629921,0.7937743190661478,1.0,1.0,3.0,
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6732283464566929,0.6400778210116731,0.6732283464566929,0.6400778210116731,0.0,0.0,0.03315052544501973,1.1102230246251565e-16,0.5,0.5,-0.22109089732116086,-0.23037820406062165,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426185730179791,0.9426185730179792,0.6732283464566929,0.6400778210116731,1.0,1.0,,0.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7086614173228346,0.7509727626459144,0.7086614173228346,0.7509727626459144,0.33164235890932137,0.4500616117637395,0.04580457091306978,3.639544351154453e-17,0.6658211794546608,0.7250308058818696,-0.19924933902697695,-0.18276254610874396,0.5421686746987951,0.6324324324324324,1.0,1.0,0.5555555555555556,0.6610169491525424,0.0,0.0,0.5487804878048781,0.6464088397790055,0.7887336132516252,0.7937841186039931,0.7086614173228346,0.7509727626459144,1.0,1.0,,1.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.7684824902723736,0.7401574803149606,0.7684824902723736,0.3412245473120552,0.4608559927708864,0.037016205530800574,7.154890601305118e-19,0.7162685831043472,0.7878665899942496,-0.18668785262479,-0.16716573481622973,0.46987951807228917,0.5945945945945946,0.9518072289156626,0.9837837837837838,0.639344262295082,0.7142857142857143,0.23976608187134502,0.3130699088145897,0.5416666666666666,0.6489675516224189,0.742050166656455,0.7218865945379448,0.7401574803149606,0.7684824902723736,1.0,1.0,,2.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.7684824902723736,0.7401574803149606,0.7684824902723736,0.3412245473120552,0.4608559927708864,0.047794475614428164,2.4407626805961612e-17,0.7554780525611218,0.8297461595333936,-0.18074370689895533,-0.1566575316156423,0.46987951807228917,0.5945945945945946,0.9518072289156626,0.9837837837837838,0.639344262295082,0.7142857142857143,0.23976608187134502,0.3130699088145897,0.5416666666666666,0.6489675516224189,0.709995653933093,0.6750831030432615,0.7401574803149606,0.7684824902723736,1.0,1.0,,3.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.7762645914396887,0.7401574803149606,0.7762645914396887,0.41562742196857605,0.5203318820340097,0.06540840609933898,5.5322154121034674e-17,0.76333403790601,0.8405651852460364,-0.1791134716661444,-0.15263461482808605,0.6144578313253012,0.7027027027027027,0.9518072289156626,0.9891891891891892,0.6,0.6842105263157895,0.2222222222222222,0.2857142857142857,0.6071428571428571,0.6933333333333334,0.7024836342030989,0.6606174856565457,0.7401574803149606,0.7762645914396887,1.0,1.0,,4.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7401574803149606,0.7840466926070039,0.7401574803149606,0.7840466926070039,0.3660255055308954,0.513562802924505,0.06925102541180059,4.514330975615909e-17,0.7634397238075107,0.8484679208083464,-0.18165490544299595,-0.14877104064392005,0.5180722891566265,0.6594594594594595,0.9759036144578314,0.9945945945945946,0.6231884057971014,0.7176470588235294,0.2046783625730994,0.25227963525835867,0.5657894736842105,0.6873239436619718,0.6892907701299559,0.6475665625231906,0.7401574803149606,0.7840466926070039,1.0,1.0,,5.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7480314960629921,0.7937743190661478,0.7480314960629921,0.7937743190661478,0.4025223701824845,0.5453216134067198,0.06735072842615325,6.436701582457134e-17,0.7575917705911366,0.850850242339604,-0.1828714604179995,-0.1462232588730131,0.5662650602409639,0.6972972972972973,0.9759036144578314,0.9945945945945946,0.6266666666666667,0.7206703910614525,0.19298245614035087,0.24924012158054712,0.5949367088607594,0.7087912087912088,0.6888890645021855,0.6381255513991217,0.7480314960629921,0.7937743190661478,1.0,1.0,,6.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7480314960629921,0.7937743190661478,0.7480314960629921,0.7937743190661478,0.4025223701824845,0.5453216134067198,0.06735072842615325,6.436701582457134e-17,0.7575917705911366,0.850850242339604,-0.1828714604179995,-0.1462232588730131,0.5662650602409639,0.6972972972972973,0.9759036144578314,0.9945945945945946,0.6266666666666667,0.7206703910614525,0.19298245614035087,0.24924012158054712,0.5949367088607594,0.7087912087912088,0.6888890645021855,0.6381255513991217,0.7480314960629921,0.7937743190661478,1.0,1.0,,7.0
37,20,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",psl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7480314960629921,0.7937743190661478,0.7480314960629921,0.7937743190661478,0.4025223701824845,0.5453216134067198,0.06735072842615325,6.436701582457134e-17,0.7575917705911366,0.850850242339604,-0.1828714604179995,-0.1462232588730131,0.5662650602409639,0.6972972972972973,0.9759036144578314,0.9945945945945946,0.6266666666666667,0.7206703910614525,0.19298245614035087,0.24924012158054712,0.5949367088607594,0.7087912087912088,0.6888890645021855,0.6381255513991217,0.7480314960629921,0.7937743190661478,1.0,1.0,,8.0
