dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage,clf_variant
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",5.54736590385437,0.028535842895507812,0.6410256410256411,0.7792207792207793,0.717948717948718,0.8246753246753247,0.2666666666666666,0.560810810810811,0.07354611056853248,0.10283497890121072,0.7138888888888889,0.8530405405405406,-0.21086728745560462,-0.15301969444160599,0.6666666666666666,0.75,1.0,1.0,0.7272727272727273,0.8108108108108109,0.0,0.02702702702702703,0.6956521739130435,0.7792207792207793,0.8021403258443512,0.7633053713095725,0.7692307692307693,0.8701298701298701,1.205128205128205,1.1818181818181819,3.0,,
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5897435897435898,0.4935064935064935,0.75,0.75,0.15833333333333321,-0.12364864864864855,0.11538461538461542,0.01948051948051943,0.5,0.5,-0.25,-0.25,0.4166666666666667,0.425,1.0,1.0,0.6,0.5476190476190477,0.0,0.0,0.6666666666666666,0.5789473684210527,1.0,1.0,1.0,1.0,2.0,2.0,,0.0,
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.0024635669542476535,,0.6153846153846154,0.5194805194805194,0.6153846153846154,0.5194805194805194,0.0,0.0,0.09590409590409588,2.220446049250313e-16,0.5,0.5,-0.2458839861437265,-0.2496205093607691,1.0,1.0,1.0,1.0,0.6153846153846154,0.5194805194805194,0.0,0.0,0.7619047619047619,0.6837606837606838,0.9989047442823611,0.9989047442823603,0.6153846153846154,0.5194805194805194,1.0,1.0,,0.0,nb
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6153846153846154,0.5194805194805194,0.6153846153846154,0.5194805194805194,0.0,0.0,0.09590409590409577,0.0,0.5,0.5,-0.24588398614372628,-0.2496205093607691,1.0,1.0,1.0,1.0,0.6153846153846154,0.5194805194805194,0.0,0.0,0.7619047619047619,0.6837606837606838,0.9989047442823611,0.9989047442823603,0.6153846153846154,0.5194805194805194,1.0,1.0,,0.0,logreg
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6153846153846154,0.5194805194805194,0.6153846153846154,0.5194805194805194,0.0,0.0,0.09590409590409577,0.0,0.5,0.5,-0.24588398614372628,-0.2496205093607691,1.0,1.0,1.0,1.0,0.6153846153846154,0.5194805194805194,0.0,0.0,0.7619047619047619,0.6837606837606838,0.9989047442823611,0.9989047442823603,0.6153846153846154,0.5194805194805194,1.0,1.0,,0.0,xgboost
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6153846153846154,0.5194805194805194,0.6153846153846154,0.5194805194805194,0.0,0.0,0.09590409590409577,0.0,0.5,0.5,-0.24588398614372628,-0.2496205093607691,1.0,1.0,1.0,1.0,0.6153846153846154,0.5194805194805194,0.0,0.0,0.7619047619047619,0.6837606837606838,0.9989047442823611,0.9989047442823603,0.6153846153846154,0.5194805194805194,1.0,1.0,,0.0,random_forest
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6153846153846154,0.5194805194805194,0.6153846153846154,0.5194805194805194,0.0,0.0,0.09590409590409577,0.0,0.5,0.5,-0.24588398614372628,-0.2496205093607691,1.0,1.0,1.0,1.0,0.6153846153846154,0.5194805194805194,0.0,0.0,0.7619047619047619,0.6837606837606838,0.9989047442823611,0.9989047442823603,0.6153846153846154,0.5194805194805194,1.0,1.0,,0.0,miss
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6410256410256411,0.6493506493506493,0.7307692307692307,0.7824675324675324,0.2333333333333334,0.2574324324324324,0.08965996506501354,0.12888197843294105,0.6125,0.7449324324324325,-0.2402041283262929,-0.2075876737446384,0.7916666666666666,0.825,1.0,1.0,0.6785714285714286,0.6666666666666666,0.0,0.0,0.6785714285714286,0.7045454545454546,0.7453428759247795,0.815739743247985,0.8461538461538461,0.935064935064935,1.4615384615384615,1.6103896103896105,,1.0,
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6153846153846154,0.7402597402597403,0.6153846153846154,0.7402597402597403,0.2250000000000001,0.4898648648648649,0.1328717585540868,0.012911738563854667,0.6125,0.7449324324324325,-0.24428394365284328,-0.1869469352687687,0.625,0.625,1.0,1.0,0.7142857142857143,0.8333333333333334,0.0,0.0,0.6666666666666666,0.7142857142857143,0.7952419512240104,0.8275806765525487,0.6153846153846154,0.7402597402597403,1.0,1.0,,1.0,nb
42900,22,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.0053357710130512714,,0.6153846153846154,0.7402597402597403,0.6153846153846154,0.7402597402597403,0.2250000000000001,0.4898648648648649,0.09727634799072524,0.047069250491999864,0.6125,0.7449324324324325,-0.23646936160794554,-0.18907314245660298,0.625,0.625,1.0,1.0,0.7142857142857143,0.8333333333333334,0.0,0.0,0.6666666666666666,0.7142857142857143,0.850286437921383,0.875312966199583,0.6153846153846154,0.7402597402597403,1.0,1.0,,1.0,logreg
