dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_wloss,train_wloss,train_conservative_wloss5,test_conservative_wloss5,train_conservative_wloss10,test_conservative_wloss10,train_conservative_wloss20,test_conservative_wloss20,train_conservative_wloss50,test_conservative_wloss50,train_conservative_wloss80,test_conservative_wloss80,train_conservative_wloss90,test_conservative_wloss90,train_conservative_wloss95,test_conservative_wloss95,train_conservative_wloss99,test_conservative_wloss99,stage,clf_variant
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",4.947216033935547,0.024130582809448242,0.6410256410256411,0.8571428571428571,0.6766304347826086,0.8308189655172413,0.7853260869565217,0.8994252873563219,-0.24329548292215472,-0.11671620625899004,0.875,0.9375,1.0,1.0,0.5384615384615384,0.8490566037735849,0.2608695652173913,0.2413793103448276,0.6666666666666666,0.8910891089108911,0.5047952201108161,0.5352762083932443,0.4358974358974359,0.2857142857142857,,,,,,,,,,,,,,,,,,
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.41025641025641024,0.6233766233766234,0.5,0.5,0.5,0.5,-0.2873672560712963,-0.23477820880907446,1.0,1.0,1.0,1.0,0.41025641025641024,0.6233766233766234,0.0,0.0,0.5818181818181818,0.768,0.9556206614558699,0.9556206614558701,0.5897435897435898,0.37662337662337664,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.0,
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.41025641025641024,0.6233766233766234,0.5,0.5,0.5,0.5,-0.2873672560712963,-0.23477820880907446,1.0,1.0,1.0,1.0,0.41025641025641024,0.6233766233766234,0.0,0.0,0.5818181818181818,0.768,0.9556206614558699,0.9556206614558701,0.5897435897435898,0.37662337662337664,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.0,logreg
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.41025641025641024,0.6233766233766234,0.5,0.5,0.5,0.5,-0.2873672560712963,-0.23477820880907446,1.0,1.0,1.0,1.0,0.41025641025641024,0.6233766233766234,0.0,0.0,0.5818181818181818,0.768,0.9556206614558699,0.9556206614558701,0.5897435897435898,0.37662337662337664,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.0,logreg_unregularized
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.717948717948718,0.6883116883116883,0.7038043478260869,0.7227011494252873,0.703804347826087,0.7227011494252874,-0.24081493345723068,-0.18975468975468976,0.625,0.5833333333333334,1.0,1.0,0.6666666666666666,0.875,0.0,0.0,0.6451612903225806,0.7,0.818956211008194,0.8050972101463727,0.5897435897435898,0.37662337662337664,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,1.0,
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.717948717948718,0.6883116883116883,0.7038043478260869,0.7227011494252873,0.703804347826087,0.7227011494252874,-0.24310034924233703,-0.19158512463875743,0.625,0.5833333333333334,1.0,1.0,0.6666666666666666,0.875,0.0,0.0,0.6451612903225806,0.7,0.872673778856821,0.8625099015556523,0.5897435897435898,0.37662337662337664,,,,,,,,,,,,,,,,,1.0,logreg
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.717948717948718,0.6883116883116883,0.7038043478260869,0.7227011494252873,0.703804347826087,0.7227011494252874,-0.24081519508174715,-0.18975468976678733,0.625,0.5833333333333334,1.0,1.0,0.6666666666666666,0.875,0.0,0.0,0.6451612903225806,0.7,0.8189606897610492,0.8051019601699267,0.5897435897435898,0.37662337662337664,,,,,,,,,,,,,,,,,1.0,logreg_unregularized
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.6410256410256411,0.7922077922077922,0.686141304347826,0.7719109195402298,0.7676630434782609,0.8178879310344828,-0.2557253850815495,-0.15729013416949908,0.9375,0.8541666666666666,1.0,1.0,0.5357142857142857,0.82,0.0,0.0,0.6818181818181818,0.8367346938775511,0.6883349574573334,0.6981063770782888,0.5897435897435898,0.37662337662337664,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,0.37662337662337664,0.5897435897435898,2.0,
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.6410256410256411,0.7922077922077922,0.686141304347826,0.7719109195402298,0.7676630434782609,0.8178879310344828,-0.24721270238690424,-0.1613056311280479,0.9375,0.8541666666666666,1.0,1.0,0.5357142857142857,0.82,0.0,0.0,0.6818181818181818,0.8367346938775511,0.7859073566340994,0.7958204689324319,0.5897435897435898,0.37662337662337664,,,,,,,,,,,,,,,,,2.0,logreg
42900,21,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.6410256410256411,0.7922077922077922,0.686141304347826,0.7719109195402298,0.7676630434782609,0.8178879310344828,-0.25147854196521485,-0.15726291104588747,0.9375,0.8541666666666666,1.0,1.0,0.5357142857142857,0.82,0.0,0.0,0.6818181818181818,0.8367346938775511,0.6914861557904783,0.6984147003068284,0.5897435897435898,0.37662337662337664,,,,,,,,,,,,,,,,,2.0,logreg_unregularized
