dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",0.30216264724731445,0.006795406341552734,0.8888888888888888,0.926829268292683,0.7297626293365794,0.7752247752247752,0.8909768715763846,0.8968068968068968,-0.08277967226195486,-0.061901522016042494,0.3129848619896412,0.31136843991215685,0.4329268292682927,0.4329268292682927,,
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8724279835390947,0.8719512195121951,0.5,0.5,0.5,0.5,-0.1112976243809412,-0.11165229030339084,0.5520625714615983,0.5520625714615981,,,0.0,
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8724279835390947,0.8719512195121951,0.5,0.5,0.5,0.5,-0.1112976243809412,-0.11165229030339084,0.5520625714615983,0.5520625714615981,,,0.0,logreg
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8724279835390947,0.8719512195121951,0.5,0.5,0.7266433353621424,0.7059607059607059,-0.09448390913610867,-0.09627189945865396,0.48775778908106787,0.4754656948174199,,,1.0,
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8724279835390947,0.8719512195121951,0.5,0.5,0.7266433353621424,0.7059607059607059,-0.09460575464727358,-0.0963914481919283,0.49922335618339664,0.4876024496311639,,,1.0,logreg
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8847736625514403,0.8861788617886179,0.7411746804625685,0.7045177045177045,0.8244826536822885,0.7777222777222776,-0.08354801592970437,-0.08778825619333584,0.4697927898150279,0.4381556435864597,,,2.0,
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8724279835390947,0.8719512195121951,0.5,0.5,0.8244826536822885,0.7777222777222776,-0.08447607037797773,-0.08861756136882402,0.49210461368985603,0.4583339080706446,,,2.0,logreg
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.9004065040650406,0.6081862446743761,0.6246531246531246,0.8400791235544736,0.8077478077478077,-0.08211188726282669,-0.07914056872599601,0.43843391534103243,0.40256668201656703,,,3.0,
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.9004065040650406,0.6081862446743761,0.6246531246531246,0.8585666463785758,0.8167758167758167,-0.08022964524901562,-0.08019659375817124,0.46317581232282695,0.43044453099502633,,,3.0,logreg
thorax,42,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8888888888888888,0.9004065040650406,0.5920572124163116,0.6246531246531246,0.8717285453438831,0.8559588559588559,-0.07971861204691844,-0.07595186745176125,0.39813471218556473,0.37540841750634973,,,4.0,
