dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,stage_loss,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,1.546992540359497,0.007003068923950195,0.9012345679012346,0.9044715447154471,0.6363636363636364,0.6569738693849606,0.8917748917748919,0.9089802594043589,-0.07212856525936087,-0.06835873983739836,0.3074430857905436,0.31923946209168846,0.3089430894308943,0.3089430894308943,,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.5,0.5,-0.11749984087465082,-0.10861177209333066,0.5407046129434324,0.5407046129434324,,,0.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.5,0.5,-0.11749984087465082,-0.10861177209333066,0.5407046129434324,0.5407046129434324,,,0.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.6606060606060606,0.7405576052641588,-0.10956430606918932,-0.08914110733589733,0.44786945536789746,0.44245877677419876,,,1.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.6606060606060606,0.7405576052641588,-0.10863986932874495,-0.08929149353944481,0.46327395670854826,0.4581447215781619,,,1.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.7635642135642136,0.8207561522954624,-0.10516672359903141,-0.08693165044705847,0.39437425817789357,0.41474873296889125,,,2.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.7635642135642136,0.8207561522954624,-0.1026589443332753,-0.08810083446638943,0.42640423306547287,0.4380221721061337,,,2.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8930041152263375,0.8841463414634146,0.6954545454545454,0.6946293408390704,0.803968253968254,0.8524209805636911,-0.09170079430263595,-0.08234274532065887,0.3920458131312632,0.3925737598746424,,,3.0,
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8930041152263375,0.8841463414634146,0.6954545454545454,0.6946293408390704,0.8161616161616162,0.8468487315050778,-0.08930146917166851,-0.08242131760837806,0.41981072376176704,0.4152982053144067,,,3.0,logreg
thorax,43,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8930041152263375,0.8922764227642277,0.6571428571428571,0.6711231980525655,0.8344877344877345,0.8730364002890723,-0.08681698300724354,-0.07911742814801555,0.37357937141757225,0.37168846883628026,,,4.0,
