dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",0.15934109687805176,0.0062580108642578125,0.8930041152263375,0.9186991869918699,0.7082251082251082,0.8058270891179491,0.8523088023088023,0.9138298276976913,-0.08688608715847135,-0.05863219678115149,0.2803480827921227,0.28638395367143465,0.3414634146341463,0.3414634146341463,,
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.5,0.5,-0.1174998408746508,-0.10861177209333066,0.5407046129434324,0.5407046129434324,,,0.0,
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.5,0.5,-0.1174998408746508,-0.10861177209333066,0.5407046129434324,0.5407046129434324,,,0.0,logreg
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.6597402597402598,0.7417937697310867,-0.1071707001507419,-0.09015457940649059,0.42267680102109056,0.4453115112410694,,,1.0,
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.6597402597402598,0.7417937697310867,-0.1068240539525061,-0.09028858832578686,0.43879693254102825,0.460182556128114,,,1.0,logreg
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.7194805194805195,0.8342969076870411,-0.10711302902109428,-0.08605348319725727,0.36084672166737264,0.40055272026671157,,,2.0,
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8641975308641975,0.8760162601626016,0.5,0.5,0.7097402597402598,0.8305693963713818,-0.10703939735838408,-0.08627012001105204,0.3873036873979841,0.4236058898761594,,,2.0,logreg
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8436213991769548,0.8882113821138211,0.603030303030303,0.6969495264539196,0.7481240981240982,0.8708493400783538,-0.11059493121246204,-0.07964338010315587,0.31827066343021193,0.36031648213461714,,,3.0,
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8436213991769548,0.8882113821138211,0.603030303030303,0.6969495264539196,0.7609668109668111,0.8748431022022745,-0.10955338552305827,-0.08003268062200795,0.36148275041219136,0.3969923539727143,,,3.0,logreg
thorax,3,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8683127572016461,0.9065040650406504,0.5534632034632034,0.629987448176182,0.7920634920634919,0.8864440302765204,-0.10395139953508957,-0.07096996413522126,0.29977195372257087,0.3207747782100901,,,4.0,
