dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",0.4541318416595459,0.006491661071777344,0.5384615384615384,0.7142857142857143,0.5302631578947368,0.6818181818181818,0.7078947368421054,0.7871900826446281,-0.2294534320847618,-0.17964516033165917,0.7678455107861856,0.7548530377260907,0.42857142857142855,0.42857142857142855,,
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.5128205128205128,0.5714285714285714,0.5,0.5,0.5,0.5,-0.2532705389848248,-0.24489795918367352,0.9852281360342514,0.9852281360342514,,,0.0,
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.5128205128205128,0.5714285714285714,0.5,0.5,0.5,0.5,-0.2532705389848248,-0.24489795918367352,0.9852281360342514,0.9852281360342514,,,0.0,logreg
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6410256410256411,0.6753246753246753,0.638157894736842,0.6856060606060606,0.6381578947368423,0.6856060606060607,-0.24485784057212626,-0.21156462585034014,0.8517262759856373,0.8835974252694057,,,1.0,
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6410256410256411,0.6753246753246753,0.638157894736842,0.6856060606060606,0.6381578947368423,0.6856060606060607,-0.24112875823597796,-0.21268009660145706,0.8934164835102347,0.9181066350343577,,,1.0,logreg
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7532467532467533,0.6881578947368421,0.7462121212121212,0.7013157894736843,0.7703168044077134,-0.22189332572004403,-0.17970352016404645,0.7547529800713559,0.7665555421049041,,,2.0,
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7532467532467533,0.6881578947368421,0.7462121212121212,0.7223684210526318,0.7785812672176309,-0.21713550912662988,-0.18311994022680342,0.8612771049828607,0.8674321383680054,,,2.0,logreg
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7532467532467533,0.6881578947368421,0.7462121212121212,0.7250000000000001,0.815426997245179,-0.2223587244951574,-0.16910795938928927,0.7131987053316702,0.7263568761114672,,,3.0,
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7532467532467533,0.6881578947368421,0.7462121212121212,0.7197368421052632,0.8133608815426997,-0.2160864065591872,-0.17409475373117136,0.8477553036005033,0.8519637393934458,,,3.0,logreg
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7792207792207793,0.6868421052631579,0.768939393939394,0.7355263157894737,0.8350550964187328,-0.2162295787545788,-0.15703617810760667,0.6731373416949253,0.6716856111622198,,,4.0,
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7792207792207793,0.6868421052631579,0.768939393939394,0.7723684210526315,0.821969696969697,-0.19875747147110392,-0.1708727536391725,0.8352095222440732,0.832655398651384,,,4.0,logreg
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7402597402597403,0.6881578947368421,0.7348484848484849,0.7289473684210527,0.830922865013774,-0.2315232161280973,-0.16080301685891754,0.6742189176831783,0.6729775524929978,,,5.0,
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7792207792207793,0.6868421052631579,0.768939393939394,0.7631578947368421,0.8233471074380165,-0.20219062999212786,-0.17054488128091813,0.8315836501969517,0.8295115318150139,,,5.0,logreg
42900,9,"{'score_set': '(1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.7402597402597403,0.6881578947368421,0.7348484848484849,0.768421052631579,0.8195592286501376,-0.22249896988533352,-0.16536304604486424,0.7080841193060651,0.6871432532436123,,,6.0,
