dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,test_wloss,train_wloss,stage,clf_variant
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",2.2696001529693604,0.05909013748168945,0.5829662261380323,0.5721932870370371,0.5804657043896643,0.5734058092373371,0.6011438512335212,0.5971680795310893,-0.24096200942501309,-0.24182958589440653,0.9763556829934187,0.9760825463700472,0.505726872246696,0.4971788194444444,,
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.49427312775330395,0.5028211805555556,0.5,0.5,0.5,0.5,-0.2500402721409801,-0.24999204094027297,0.9999770348861486,0.9999770348861488,0.505726872246696,0.4971788194444444,0.0,
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.5772393538913363,0.5719762731481481,0.5725832831284768,0.574246356659741,0.5725832831284768,0.574246356659741,-0.23435666708473424,-0.23441540687695406,0.9522009232497051,0.94964740751511,0.505726872246696,0.4971788194444444,1.0,
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.5772393538913363,0.5719762731481481,0.5725832831284768,0.574246356659741,0.5725832831284768,0.574246356659741,-0.23436120453607479,-0.2344157817125882,0.9527372258774728,0.9502126541431598,0.505726872246696,0.4971788194444444,1.0,logreg
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6649045521292217,0.6616753472222222,0.6622230192890164,0.6630127610866638,0.6663554741926334,0.6666155826333378,-0.21518667440897282,-0.2150387149417328,0.8929405430938282,0.8916001428508825,0.505726872246696,0.4971788194444444,2.0,
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6649045521292217,0.6616753472222222,0.6622230192890164,0.6630127610866638,0.6663755733877685,0.6665961474663858,-0.21519724477874475,-0.21508604816057608,0.8942957552206097,0.8932518812574296,0.505726872246696,0.4971788194444444,2.0,logreg
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6709251101321586,0.6655092592592593,0.6679937311214212,0.6669525111899779,0.7147334173876498,0.7144180345957694,-0.20534873887754865,-0.20570552794692182,0.861739296660607,0.861803590119043,0.505726872246696,0.4971788194444444,3.0,
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6649045521292217,0.6616753472222222,0.6622230192890164,0.6630127610866638,0.7141486860819715,0.7144975126021412,-0.20679770009023882,-0.20690101584239937,0.8688170791124125,0.8684818975349666,0.505726872246696,0.4971788194444444,3.0,logreg
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6773861967694567,0.6793981481481481,0.6761142372691871,0.679996114222517,0.726731903650842,0.7297236629049937,-0.20617476119955555,-0.2054227449639163,0.8613127538016722,0.8614691453863448,0.505726872246696,0.4971788194444444,4.0,
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6715124816446403,0.6756365740740741,0.6704382418155732,0.6761552354289466,0.7283945297754479,0.7310760658524995,-0.20488950382504165,-0.20464440874965137,0.8625533151596344,0.861156040437677,0.505726872246696,0.4971788194444444,4.0,logreg
43979,31,"{'score_set': (1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6709251101321586,0.6736834490740741,0.6698407005078454,0.674191843999221,0.7218662163066752,0.7238317826749374,-0.2084471597322538,-0.20773863730392034,0.8696953193609294,0.8693928795876027,0.505726872246696,0.4971788194444444,5.0,
