dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",0.3260161876678467,0.005719900131225586,0.5641025641025641,0.5454545454545454,0.5,0.5,0.5,0.5,-0.2462386098749736,-0.24793388429752064,0.994030211476956,0.9940302114769562,0.45454545454545453,0.45454545454545453,,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5641025641025641,0.5454545454545454,0.5,0.5,0.5,0.5,-0.2462386098749736,-0.24793388429752064,0.994030211476956,0.9940302114769562,,,0.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5641025641025641,0.5454545454545454,0.5,0.5,0.5,0.5,-0.2462386098749736,-0.24793388429752064,0.994030211476956,0.9940302114769562,,,0.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.41025641025641024,0.5714285714285714,0.43716577540106955,0.6,0.4371657754010695,0.6,-0.2857450839136582,-0.232258064516129,0.9210304612215224,0.9452256467407938,,,1.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5641025641025641,0.5454545454545454,0.5,0.5,0.4371657754010695,0.6,-0.27123157082374655,-0.23335124634468904,0.954152481796288,0.9683343432723701,,,1.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.41025641025641024,0.5714285714285714,0.43716577540106955,0.6,0.4184491978609626,0.6115646258503401,-0.2871978021978023,-0.23200371057513913,0.9202471876304218,0.944490700921576,,,2.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.46153846153846156,0.5714285714285714,0.4425133689839572,0.5595238095238095,0.4184491978609626,0.6105442176870748,-0.27345011377252987,-0.23317533322223874,0.9516372829016544,0.9668399643122736,,,2.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.41025641025641024,0.5714285714285714,0.43716577540106955,0.6,0.4371657754010695,0.6,-0.2857450839136582,-0.232258064516129,0.9210304612215224,0.9452256467407938,,,3.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5128205128205128,0.7272727272727273,0.5080213903743316,0.7333333333333334,0.5748663101604278,0.7629251700680272,-0.2623122700521581,-0.19472880061917328,0.8934336379020402,0.9010022679773197,,,3.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.46153846153846156,0.5714285714285714,0.4959893048128342,0.6,0.4959893048128342,0.6,-0.26493129485845396,-0.232258064516129,0.9352520588168195,0.9452256467407938,,,4.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.48717948717948717,0.7532467532467533,0.4652406417112299,0.7547619047619047,0.44385026737967914,0.8023809523809524,-0.3070178689176956,-0.1800022535190042,0.856106373330287,0.8726449072160599,,,4.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.46153846153846156,0.5454545454545454,0.4959893048128342,0.5761904761904761,0.4959893048128342,0.5761904761904763,-0.2598240024275527,-0.23776223776223776,0.949080731682789,0.9627473751272353,,,5.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.4358974358974359,0.7272727272727273,0.3997326203208556,0.719047619047619,0.4211229946524064,0.832312925170068,-0.3114233697315455,-0.1725318899847632,0.8575754963095434,0.85289400897336,,,5.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5641025641025641,0.5454545454545454,0.5,0.5,0.4505347593582887,0.5642857142857143,-0.26649332423001043,-0.2402097902097902,0.9659867485939105,0.9704446675523397,,,6.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5128205128205128,0.8051948051948052,0.4946524064171123,0.8,0.4197860962566845,0.8534013605442177,-0.31920096938408904,-0.15824416627023605,0.8337068970816779,0.8155346832323187,,,6.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5641025641025641,0.5454545454545454,0.5,0.5,0.47994652406417104,0.5523809523809523,-0.256198347107438,-0.24242424242424243,0.9756472630078926,0.9773394230908204,,,7.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.48717948717948717,0.8571428571428571,0.47860962566844917,0.8547619047619048,0.5106951871657754,0.9248299319727891,-0.3067918285071079,-0.11782968529783895,0.7654604215112634,0.7216049400869918,,,7.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5641025641025641,0.5454545454545454,0.5,0.5,0.47994652406417104,0.5238095238095238,-0.24886815946935215,-0.24694055944055943,0.9916505844063584,0.9911119661120814,,,8.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5384615384615384,0.8571428571428571,0.5374331550802138,0.8547619047619048,0.5401069518716578,0.9272108843537415,-0.2964387856124922,-0.1150940792602948,0.7695855607998217,0.7084007272035208,,,8.0,logreg
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.5641025641025641,0.5454545454545454,0.5,0.5,0.5,0.5,-0.2462386098749736,-0.24793388429752064,0.994030211476956,0.9940302114769562,,,9.0,
42900,0,"{'score_set': '(-2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.6153846153846154,0.8571428571428571,0.6122994652406417,0.8547619047619048,0.5882352941176471,0.9302721088435374,-0.2668257880651154,-0.11208958303576773,0.7934652577561274,0.6885774120470642,,,9.0,logreg
