dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",0.5814430713653564,0.007648468017578125,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516484,-0.10707911957168353,0.5349436990971067,0.5349436990971067,0.8780487804878049,0.8780487804878049,,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516482,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,0.0,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516482,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,0.0,logreg
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516482,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,1.0,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.6711933577258655,0.6226851851851852,-0.1147300163788904,-0.10417729712849393,0.5168206244529834,0.5170085490644,,,1.0,logreg
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516482,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,2.0,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.7114410357444413,0.7274691358024692,-0.1098899731074704,-0.09852513927755145,0.4857868322463781,0.4863666779005186,,,2.0,logreg
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516482,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,3.0,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.8386574725584013,0.7803819444444444,-0.0981206398817174,-0.09542461135869108,0.450021164628183,0.46250540890254377,,,3.0,logreg
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516484,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,4.0,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.8440754292147481,0.8055362654320987,-0.09274489019933203,-0.09202846907298644,0.4416117310474915,0.45017134677310056,,,4.0,logreg
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516482,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,5.0,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8922764227642277,0.6422741345341965,0.6085648148148148,0.8531522656909654,0.8454282407407407,-0.08509463087328717,-0.08295829019786612,0.41149197303771007,0.42028401938097926,,,5.0,logreg
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8600823045267489,0.8780487804878049,0.5,0.5,0.5,0.5,-0.12066352822516482,-0.10707911957168353,0.5349436990971067,0.5349436990971067,,,6.0,
thorax,22,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.9094650205761317,0.9004065040650406,0.7380382775119617,0.6418981481481482,0.8622291021671826,0.8773148148148149,-0.07464574762247238,-0.0751847193894126,0.39166690529212905,0.39024962610882885,,,6.0,logreg
