dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",0.16515684127807617,0.006445646286010742,0.9135802469135802,0.9004065040650406,0.6643192488262911,0.6437646028037383,0.9406103286384977,0.8782308703271028,-0.05669386149971144,-0.07424191398113633,0.37805205722415375,0.35871190905235173,0.4349593495934959,0.4349593495934959,,
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.5,0.5,-0.1082590952377455,-0.11316015599180385,0.5576611106650713,0.5576611106650714,,,0.0,
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.5,0.5,-0.1082590952377455,-0.11316015599180385,0.5576611106650713,0.5576611106650714,,,0.0,logreg
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7316901408450704,0.7037091121495327,-0.08996897294572402,-0.09855776718686728,0.4747344012787434,0.4842803468600838,,,1.0,
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7316901408450704,0.7037091121495327,-0.09046746014874035,-0.09866222519567193,0.4866256598994059,0.49563702140526555,,,1.0,logreg
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8847736625514403,0.8861788617886179,0.7194835680751174,0.7153183411214954,0.7949921752738653,0.7915997371495327,-0.08471736059588068,-0.08714262200192525,0.43717905844459753,0.43135674371137117,,,2.0,
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.8847736625514403,0.8861788617886179,0.7194835680751174,0.7153183411214954,0.8028951486697966,0.7881498247663552,-0.08478792747955091,-0.08794062344092841,0.4591800402953805,0.45430954886142283,,,2.0,logreg
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.9012345679012346,0.8963414634146342,0.6286384976525822,0.6148510514018692,0.8283255086071988,0.8189252336448598,-0.08160799365987575,-0.07951713386437516,0.4014687003209685,0.3999706005576432,,,3.0,
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.9012345679012346,0.8963414634146342,0.6286384976525822,0.6148510514018692,0.8325508607198748,0.8297495619158879,-0.0794615103739673,-0.08013764490828573,0.4359618266221054,0.42985781098284426,,,3.0,logreg
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.9012345679012346,0.8943089430894309,0.6286384976525822,0.6070385514018692,0.8726134585289514,0.8530775408878504,-0.075793449099719,-0.07790432313588966,0.4066595389397238,0.38272031522993316,,,4.0,
thorax,11,"{'score_set': '(1,)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1,)",1,bisect,"('calibration_method', 'isotonic')",,,0.9012345679012346,0.8943089430894309,0.6286384976525822,0.6070385514018692,0.8718309859154929,0.8596122955607477,-0.07591802354199616,-0.07780605925303033,0.43145585393927005,0.4099642831543777,,,4.0,logreg
