dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",3.774494171142578,0.007523775100708008,0.9135802469135802,0.9085365853658537,0.7083333333333333,0.7207550482879719,0.89900548696845,0.9067427568042142,-0.06435900628944419,-0.07029119454715824,0.3694054007424183,0.3456649167348002,0.34146341463414637,0.34146341463414637,,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8888888888888888,0.8638211382113821,0.5,0.5,0.5,0.5,-0.09939383616535281,-0.11763417939063113,0.5741440752770272,0.5741440752770269,,,0.0,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8888888888888888,0.8638211382113821,0.5,0.5,0.5,0.5,-0.09939383616535281,-0.11763417939063113,0.5741440752770272,0.5741440752770269,,,0.0,logreg
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8888888888888888,0.8638211382113821,0.5,0.5,0.7152777777777778,0.7121861281826163,-0.08721789887629683,-0.10003259434502802,0.49110133715057086,0.4898421923227011,,,1.0,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8888888888888888,0.8638211382113821,0.5,0.5,0.7152777777777778,0.7121861281826163,-0.08687680035687255,-0.10015388718699082,0.5038092329436198,0.5026125527333477,,,1.0,logreg
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8847736625514403,0.8861788617886179,0.7083333333333334,0.7203863037752414,0.7584019204389575,0.8079016681299386,-0.08349814623644423,-0.0881168730661794,0.446609782005797,0.43067925218108766,,,2.0,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8847736625514403,0.8861788617886179,0.7083333333333334,0.7203863037752414,0.7662037037037037,0.8052151009657595,-0.08275699481569299,-0.08865588866944518,0.47176113195733077,0.455271142452437,,,2.0,logreg
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.897119341563786,0.8861788617886179,0.7152777777777778,0.7141000877963125,0.7898662551440329,0.8283582089552239,-0.07891475262066495,-0.08726936349190277,0.43336091529624227,0.41804865892872045,,,3.0,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.897119341563786,0.8861788617886179,0.7152777777777778,0.7141000877963125,0.7872085048010973,0.8249517120280949,-0.07916289443485836,-0.08745547546733122,0.46365983543403283,0.44765470220550296,,,3.0,logreg
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.9053497942386831,0.8841463414634146,0.7037037037037037,0.6877787532923617,0.8105281207133059,0.8720983318700615,-0.07889516603404567,-0.08330515240996442,0.4160328986113874,0.39554490909814705,,,4.0,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.9053497942386831,0.8841463414634146,0.7037037037037037,0.6877787532923617,0.7992969821673525,0.8748902546093065,-0.07891842251607493,-0.08361052700589933,0.4408646480472288,0.42078727557342677,,,4.0,logreg
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.9094650205761317,0.8882113821138211,0.625,0.6021246707638279,0.8569958847736625,0.882791922739245,-0.07092108954639513,-0.07788513365768678,0.388744876759839,0.3784972228107571,,,5.0,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.9053497942386831,0.8861788617886179,0.7037037037037037,0.6952414398595259,0.8401920438957476,0.8862159789288849,-0.07173792119777389,-0.07817714631067148,0.4173565213477381,0.40530770842672786,,,5.0,logreg
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.9094650205761317,0.8882113821138211,0.6412037037037037,0.6272695346795434,0.8587105624142661,0.8909569798068481,-0.07123816223801582,-0.07634868735784177,0.3803761962631774,0.36581003067072926,,,6.0,
thorax,14,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'beta')""}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.9094650205761317,0.8882113821138211,0.6412037037037037,0.6272695346795434,0.8437928669410151,0.8943985952589991,-0.07187431455905491,-0.07591385629846328,0.4139032610764764,0.39714832544948986,,,6.0,logreg
