dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage,clf_variant
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",751.7315490245819,0.028171539306640625,0.3663636363636364,0.4026875699888018,0.6009659090909091,0.6133445315416199,0.15651194276665326,0.19465220667278013,0.08175417678915237,0.059650067183727805,,,,,,,,,,,,,,,0.7223095681958798,0.7175524859464961,0.8181818181818182,0.8253079507278835,2.445,2.3968645016797314,3.0,,
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.23272727272727273,0.24232922732362822,0.625,0.625,-0.014064438771211182,-0.0057639685600410955,0.010454545454545439,0.016405375139977613,,,,,,,,,,,,,,,0.8112781244591326,0.8112781244591326,1.0,1.0,4.0,4.0,,0.0,
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.004764312063343823,,0.24409090909090908,0.2732362821948488,0.24409090909090908,0.2732362821948488,0.0,0.0,0.029145373103939942,2.220446049250313e-16,,,,,,,,,,,,,,,0.8103503792947159,0.8103503792947159,0.24409090909090908,0.2732362821948488,1.0,1.0,,0.0,nb
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.24409090909090908,0.2732362821948488,0.24409090909090908,0.2732362821948488,0.0,0.0,0.02914537310393972,0.0,,,,,,,,,,,,,,,0.8103503792947158,0.8103503792947158,0.24409090909090908,0.2732362821948488,1.0,1.0,,0.0,logreg
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.24409090909090908,0.2732362821948488,0.24409090909090908,0.2732362821948488,0.0,0.0,0.02914537310393972,0.0,,,,,,,,,,,,,,,0.8103503792947158,0.8103503792947158,0.24409090909090908,0.2732362821948488,1.0,1.0,,0.0,xgboost
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.24409090909090908,0.2732362821948488,0.24409090909090908,0.2732362821948488,0.0,0.0,0.02914537310393972,0.0,,,,,,,,,,,,,,,0.8103503792947158,0.8103503792947158,0.24409090909090908,0.2732362821948488,1.0,1.0,,0.0,random_forest
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.24409090909090908,0.2732362821948488,0.24409090909090908,0.2732362821948488,0.0,0.0,0.02914537310393972,0.0,,,,,,,,,,,,,,,0.8103503792947158,0.8103503792947158,0.24409090909090908,0.2732362821948488,1.0,1.0,,0.0,miss
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.3118181818181818,0.32407614781634936,0.6372159090909091,0.6429171332586786,0.08335197802944716,0.09663693401672464,0.033364201419985445,0.016551306862452212,,,,,,,,,,,,,,,0.7740893175585004,0.7688798733529868,0.9568181818181818,0.9547592385218365,3.5568181818181817,3.4947368421052634,,1.0,
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.3522727272727273,0.3585666293393057,0.3522727272727273,0.3585666293393057,0.12157717240364245,0.12478992000153662,0.009629889239491705,0.0004392043611830449,,,,,,,,,,,,,,,0.765084135767794,0.759543390781468,0.3522727272727273,0.3585666293393057,1.0,1.0,,1.0,nb
segmentation,19,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.019149641040712595,,0.3522727272727273,0.3585666293393057,0.3522727272727273,0.3585666293393057,0.12157717240364245,0.12478992000153662,0.00969158132230581,0.0005759230928606997,,,,,,,,,,,,,,,0.7651960657135043,0.7596604061771096,0.3522727272727273,0.3585666293393057,1.0,1.0,,1.0,logreg
