dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",0.44658589363098145,0.006772279739379883,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5,0.5,-0.09652217268935716,-0.1191089959680085,0.5795353469249723,0.5795353469249723,0.8617886178861789,0.8617886178861789,,
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5,0.5,-0.09652217268935716,-0.1191089959680085,0.5795353469249723,0.5795353469249723,,,0.0,
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5,0.5,-0.09652217268935716,-0.1191089959680085,0.5795353469249723,0.5795353469249723,,,0.0,logreg
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5,0.5,-0.09652217268935716,-0.1191089959680085,0.5795353469249723,0.5795353469249723,,,1.0,
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5942928039702233,0.6572558268590455,-0.0961651186514456,-0.11315922332874835,0.533684211841341,0.5446552881597343,,,1.0,logreg
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5,0.5,-0.09652217268935716,-0.1191089959680085,0.5795353469249723,0.5795353469249723,,,2.0,
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.652073732718894,0.7576997780244173,-0.09622967888628436,-0.10502669874653679,0.5094997510888865,0.5074338386143714,,,2.0,logreg
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5,0.5,-0.09652217268935716,-0.1191089959680085,0.5795353469249723,0.5795353469249723,,,3.0,
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.7574441687344914,0.8222807991120977,-0.09231314154230054,-0.09770310780301605,0.4488516574903035,0.4680566111990142,,,3.0,logreg
thorax,49,"{'score_set': '(-3, -2, -1)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(-3, -2, -1)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8617886178861789,0.5,0.5,0.5,0.5,-0.09652217268935716,-0.1191089959680085,0.5795353469249723,0.5795353469249723,,,4.0,
