dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,train_wloss,test_wloss,stage,clf_variant
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",0.37526869773864746,0.0071868896484375,0.9012345679012346,0.9146341463414634,0.7002347417840376,0.7715391355140186,0.8539906103286385,0.9168917932242991,-0.08115076298518005,-0.06383673737626802,0.3065441828064607,0.3075501007089699,0.3699186991869919,0.3699186991869919,,
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.5,0.5,-0.10825909523774552,-0.11316015599180382,0.5576611106650713,0.5576611106650714,,,0.0,
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.5,0.5,-0.10825909523774552,-0.11316015599180382,0.5576611106650713,0.5576611106650714,,,0.0,logreg
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.6176056338028169,0.7498539719626169,-0.10967126890203814,-0.10032833020637899,0.4808010578364467,0.46625298946638205,,,1.0,
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.6176056338028169,0.7498539719626169,-0.10858937685440585,-0.10041375536800197,0.4957005157206544,0.48250811334964555,,,1.0,logreg
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7168231611893585,0.827394859813084,-0.09800166027497609,-0.09047604948228784,0.413917715387993,0.41987575750494877,,,2.0,
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7004694835680751,0.8258615654205607,-0.09793864101712577,-0.09075911624647773,0.43270267703475096,0.4416797163296968,,,2.0,logreg
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8922764227642277,0.5953051643192488,0.6258031542056075,0.7535993740219092,0.8638288551401869,-0.08952203661230841,-0.08232117954371515,0.3616596511751328,0.3776692139408096,,,3.0,
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.8930041152263375,0.8922764227642277,0.5953051643192488,0.6258031542056075,0.735602503912363,0.8646502628504673,-0.08973020214980362,-0.08306674563392479,0.3913302089432762,0.4136579777815615,,,3.0,logreg
thorax,19,"{'score_set': '(1, 2)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')""}",psl_prebin,"(1, 2)",1,bisect,"('calibration_method', 'isotonic')",,,0.897119341563786,0.8922764227642277,0.5976525821596245,0.6058703271028038,0.7741784037558687,0.887594918224299,-0.08837545319605591,-0.07857109767678874,0.3391158210852939,0.3449446991544631,,,4.0,
