dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,test_wloss,train_wloss,stage,clf_variant
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",258.01524019241333,0.03197813034057617,0.7883994126284876,0.7947771990740741,0.7883017020448552,0.7948155242469106,0.8467692992951965,0.8572676660993652,-0.15405982219237194,-0.14872972980908747,0.6621742680731051,0.660711871663782,0.41688693098384727,0.39460358796296297,,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.49691629955947136,0.5015190972222222,0.5,0.5,0.5,0.5,-0.25001167653791734,-0.24999769234362948,0.9999933415009523,0.9999933415009523,0.5030837004405286,0.4984809027777778,0.0,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7305433186490455,0.7435619212962963,0.7314251572248927,0.743151864468552,0.7314251572248925,0.7431518644685519,-0.1919387124108274,-0.18617444760607985,0.8048890893942777,0.8035005872316495,0.5030837004405286,0.4984809027777778,1.0,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7381791483113069,0.7437789351851852,0.7384273059995943,0.7436649224391104,0.826177133835404,0.8301089477130057,-0.16934393920991697,-0.16743610556969696,0.7235538834245855,0.7248533939689176,0.4101321585903084,0.4131944444444445,1.0,logreg
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7305433186490455,0.7435619212962963,0.7314251572248927,0.743151864468552,0.7747435564360426,0.7855144948007969,-0.1817340488525577,-0.17666966878300527,0.7669141222194512,0.7648504658113234,0.5030837004405286,0.4984809027777778,2.0,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7415565345080763,0.7500723379629629,0.7417405178588433,0.749971789817848,0.8308432060353381,0.8353639222340463,-0.16774511647331342,-0.16526824729688394,0.7142953783500932,0.715562629771554,0.4001468428781204,0.40653935185185186,2.0,logreg
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7544787077826726,0.7592592592592593,0.7538861149408156,0.7595568153696481,0.8236536260055561,0.8331410582576524,-0.16709836043932613,-0.1619032777720353,0.7163210950462046,0.7128592831754895,0.49530102790014685,0.4652054398148148,3.0,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.758590308370044,0.7680121527777778,0.7587695056162098,0.7679289129783227,0.8469579381147366,0.8518341997747246,-0.1594033611330893,-0.15677466633789425,0.708144239377051,0.7079178432847263,0.4004405286343612,0.4050925925925926,3.0,logreg
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7838472834067548,0.7889901620370371,0.7835999635660551,0.7891084332840338,0.8424494962041074,0.8515623019701205,-0.15635187800120062,-0.15198007758701784,0.6790685826506065,0.6751157343462203,0.46798825256975035,0.4303385416666667,4.0,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.8211453744493392,0.8269675925925926,0.8211349484335474,0.8269642371498931,0.9029932417792462,0.9085912861714346,-0.12569316004862002,-0.12185059919399661,0.5742240653278019,0.5726030969663959,0.36328928046989717,0.36863425925925924,4.0,logreg
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.786784140969163,0.7941261574074074,0.7867379923240303,0.7941365646597782,0.843199523115544,0.8529626698547573,-0.15615752941073574,-0.1509273341234611,0.6743962623342795,0.6708549978382388,0.4419970631424376,0.41717303240740744,5.0,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.8243759177679882,0.8268952546296297,0.8243475011696124,0.8268956347592396,0.9046080142257995,0.9095657226914918,-0.12450971428832076,-0.12124293726580404,0.5713197170763137,0.5697142823304981,0.355359765051395,0.3656684027777778,5.0,logreg
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7853157121879589,0.7917390046296297,0.7851716949650773,0.7917909280449775,0.8456285821537153,0.854810601619837,-0.15499608646623222,-0.15030602074457544,0.6694881935751431,0.6667317590554392,0.4215859030837005,0.40067997685185186,6.0,
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.8236417033773862,0.8265335648148148,0.8236087304840333,0.8265337218269447,0.9045058887743427,0.9093760640304049,-0.12463307936546589,-0.12138492429449027,0.5712248396367761,0.5695694319422658,0.35447870778267254,0.36530671296296297,6.0,logreg
43979,9,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.7882525697503671,0.7947771990740741,0.7881593819478083,0.7948124473433481,0.8466913251329357,0.8571994509380714,-0.15416979998521854,-0.14883611151077225,0.6625871395977034,0.6612452138881318,0.41629955947136565,0.3957609953703704,7.0,
